,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
258,2015-16,202689,Kemba Walker,1610612766,CHA,81,2885.0,7168,656.0
259,2015-16,203088,Kendall Marshall,1610612755,PHI,30,400.0,911,61.4
260,2015-16,2570,Kendrick Perkins,1610612740,NOP,37,542.0,835,23.9
261,2015-16,202702,Kenneth Faried,1610612743,DEN,67,1694.0,2722,75.1
262,2015-16,203145,Kent Bazemore,1610612737,ATL,75,2083.0,3576,134.5
263,2015-16,203484,Kentavious Caldwell-Pope,1610612765,DET,76,2789.0,2956,119.9
264,2015-16,201142,Kevin Durant,1610612760,OKC,72,2578.0,4605,258.2
265,2015-16,708,Kevin Garnett,1610612750,MIN,38,556.0,1143,27.3
266,2015-16,201567,Kevin Love,1610612739,CLE,77,2424.0,4794,140.4
267,2015-16,2755,Kevin Martin,1610612759,SAS,55,1095.0,1426,58.1
268,2015-16,202338,Kevin Seraphin,1610612752,NYK,48,526.0,1052,32.8
269,2015-16,1626172,Kevon Looney,1610612744,GSW,5,21.0,44,1.1
270,2015-16,203114,Khris Middleton,1610612749,MIL,79,2852.0,4540,226.3
271,2015-16,2550,Kirk Hinrich,1610612737,ATL,46,631.0,1127,80.0
272,2015-16,202691,Klay Thompson,1610612744,GSW,80,2666.0,3725,134.9
273,2015-16,977,Kobe Bryant,1610612747,LAL,66,1863.0,3028,182.3
274,2015-16,201585,Kosta Koufos,1610612758,SAC,77,1463.0,1839,40.8
275,2015-16,203123,Kostas Papanikolaou,1610612743,DEN,26,294.0,419,16.6
276,2015-16,2743,Kris Humphries,1610612737,ATL,53,835.0,1599,38.0
277,2015-16,204001,Kristaps Porziņģis,1610612752,NYK,72,2047.0,4128,109.4
278,2015-16,203937,Kyle Anderson,1610612759,SAS,78,1245.0,2117,93.4
279,2015-16,2594,Kyle Korver,1610612737,ATL,80,2401.0,2615,63.5
280,2015-16,200768,Kyle Lowry,1610612761,TOR,76,2804.0,6946,520.4
281,2015-16,203124,Kyle O'Quinn,1610612752,NYK,65,764.0,1785,55.7
282,2015-16,202713,Kyle Singler,1610612760,OKC,68,977.0,914,24.5
283,2015-16,202681,Kyrie Irving,1610612739,CLE,53,1667.0,3929,326.7
284,2015-16,200746,LaMarcus Aldridge,1610612759,SAS,74,2261.0,4126,123.1
285,2015-16,203934,Lamar Patterson,1610612737,ATL,35,395.0,573,21.6
286,2015-16,202362,Lance Stephenson,1610612763,MEM,69,1372.0,1933,121.5
287,2015-16,202498,Lance Thomas,1610612752,NYK,59,1313.0,1910,65.0
288,2015-16,204038,Langston Galloway,1610612752,NYK,82,2033.0,3790,200.5
289,2015-16,1626204,Larry Nance Jr.,1610612747,LAL,63,1266.0,2129,56.7
290,2015-16,202730,Lavoy Allen,1610612754,IND,79,1599.0,2603,65.4
291,2015-16,2544,LeBron James,1610612739,CLE,76,2709.0,5933,406.0
292,2015-16,2571,Leandro Barbosa,1610612744,GSW,68,1079.0,1592,61.6
293,2015-16,203485,Lorenzo Brown,1610612765,DET,8,61.0,168,14.0
294,2015-16,200811,Lou Amundson,1610612752,NYK,29,204.0,331,9.0
295,2015-16,101150,Lou Williams,1610612747,LAL,67,1907.0,2823,173.6
296,2015-16,201601,Luc Mbah a Moute,1610612746,LAC,75,1274.0,1127,28.3
297,2015-16,203512,Lucas Nogueira,1610612761,TOR,29,225.0,258,5.5
